9.800000000000000000e+01,6.305370000000000141e-01,6.433999999999999615e-03,4.780000000000000000e+02,-6.265260000000000273e-01,-1.311000000000000099e-03,5.400000000000000000e+01,3.891229640000000245e+02,1.387740000000000085e-01,-4.700000000000000000e+01,-5.045238000000000334e+00,1.073449999999999960e-01,9.600000000000000000e+01,-7.611766199999999571e+01,-7.928920000000000412e-01,4.700000000000000000e+01,5.045238000000000334e+00,1.073449999999999960e-01,3.537203600000000137e+01,1.340403689999999983e+02,1.974057284100000106e+04,4.605233975000000100e+03,0.000000000000000000e+00,7.161496785999999702e+03,1.165931460000000044e+02,5.312769399999999820e+01,1.631000000000000071e-03,-2.059000000000000066e-03,5.155988999999999933e+00,6.265260000000000273e-01,1.215139999999999970e-01,-2.300000000000000000e+01,3.210000000000000000e+02,5.760000000000000000e+02,7.900000000000000000e+01,6.061619999999999786e-01,7.673000000000000133e-03,5.020000000000000000e+02,-6.008869999999999489e-01,-1.196999999999999930e-03,4.500000000000000000e+01,6.097312869999999521e+02,7.380299999999999361e-02,-4.400000000000000000e+01,2.873574000000000073e+00,-6.530900000000000594e-02,5.300000000000000000e+01,-2.755323470000000157e+02,-5.198724000000000345e+00,4.400000000000000000e+01,-2.873574000000000073e+00,-6.530900000000000594e-02,2.676176099999999991e+01,1.398115740000000073e+02,1.678223126399999819e+04,1.767132368999999926e+03,0.000000000000000000e+00,2.751095600000000104e+03,1.092108779999999939e+02,5.792079100000000125e+01,-5.029999999999999749e-04,-2.028999999999999988e-03,5.157068999999999903e+00,6.032319999999999904e-01,1.169720000000000065e-01,4.000000000000000000e+00,3.310000000000000000e+02,5.810000000000000000e+02,8.000000000000000000e+00,1.600000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01,1.400000000000000000e+02,1.020000000000000000e+02,3.800000000000000000e+01
9.800000000000000000e+01,6.321590000000000265e-01,6.451000000000000137e-03,4.860000000000000000e+02,-6.261759999999999549e-01,-1.288000000000000082e-03,5.400000000000000000e+01,3.891229640000000245e+02,1.387740000000000085e-01,-4.700000000000000000e+01,-5.045238000000000334e+00,1.073449999999999960e-01,9.600000000000000000e+01,-7.611766199999999571e+01,-7.928920000000000412e-01,4.700000000000000000e+01,5.045238000000000334e+00,1.073449999999999960e-01,3.545234399999999653e+01,1.357873649999999941e+02,1.974057284100000106e+04,4.605233975000000100e+03,0.000000000000000000e+00,7.161496785999999702e+03,1.171377399999999938e+02,5.472464300000000037e+01,1.647999999999999942e-03,-2.041999999999999978e-03,5.156519000000000297e+00,6.286779999999999591e-01,1.219189999999999996e-01,-2.300000000000000000e+01,3.290000000000000000e+02,5.840000000000000000e+02,7.900000000000000000e+01,6.069109999999999783e-01,7.681999999999999593e-03,5.020000000000000000e+02,-5.961290000000000200e-01,-1.188000000000000037e-03,4.500000000000000000e+01,6.597352640000000292e+02,6.820900000000000574e-02,-4.300000000000000000e+01,3.350182999999999911e+00,-7.791099999999999415e-02,5.200000000000000000e+01,-3.304457400000000007e+02,-6.354726000000000319e+00,4.300000000000000000e+01,-3.350182999999999911e+00,-7.791099999999999415e-02,2.679171200000000042e+01,1.386149479999999983e+02,1.804564740700000038e+04,3.468328758999999991e+03,0.000000000000000000e+00,2.460361805000000004e+03,1.097686949999999939e+02,5.715435099999999835e+01,-4.939999999999999730e-04,-2.015999999999999997e-03,5.157397999999999705e+00,6.043079999999999563e-01,1.171729999999999994e-01,4.000000000000000000e+00,3.300000000000000000e+02,5.810000000000000000e+02,8.000000000000000000e+00,1.700000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,1.390000000000000000e+02,1.050000000000000000e+02,3.400000000000000000e+01
9.800000000000000000e+01,6.321590000000000265e-01,6.451000000000000137e-03,4.860000000000000000e+02,-6.261759999999999549e-01,-1.288000000000000082e-03,5.400000000000000000e+01,3.891229640000000245e+02,1.387740000000000085e-01,-4.700000000000000000e+01,-5.045238000000000334e+00,1.073449999999999960e-01,9.600000000000000000e+01,-7.611766199999999571e+01,-7.928920000000000412e-01,4.700000000000000000e+01,5.045238000000000334e+00,1.073449999999999960e-01,3.545234399999999653e+01,1.357873649999999941e+02,1.974057284100000106e+04,4.605233975000000100e+03,0.000000000000000000e+00,7.161496785999999702e+03,1.171377399999999938e+02,5.472464300000000037e+01,1.647999999999999942e-03,-2.041999999999999978e-03,5.156519000000000297e+00,6.286779999999999591e-01,1.219189999999999996e-01,-2.300000000000000000e+01,3.290000000000000000e+02,5.840000000000000000e+02,7.900000000000000000e+01,6.069109999999999783e-01,7.681999999999999593e-03,5.020000000000000000e+02,-5.961290000000000200e-01,-1.188000000000000037e-03,4.500000000000000000e+01,6.638133430000000317e+02,6.779000000000000303e-02,-4.300000000000000000e+01,2.648092999999999808e+00,-6.158399999999999985e-02,5.400000000000000000e+01,-2.989755819999999744e+02,-5.536584999999999646e+00,4.300000000000000000e+01,-2.648092999999999808e+00,-6.158399999999999985e-02,2.679171200000000042e+01,1.386149479999999983e+02,1.788796577999999863e+04,1.465259747000000061e+03,0.000000000000000000e+00,2.836272844999999961e+03,1.095106289999999944e+02,5.740314999999999657e+01,-4.330000000000000081e-04,-2.018999999999999961e-03,5.157026000000000110e+00,6.039369999999999461e-01,1.171090000000000048e-01,3.000000000000000000e+00,3.310000000000000000e+02,5.810000000000000000e+02,7.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,1.420000000000000000e+02,1.040000000000000000e+02,3.800000000000000000e+01
9.800000000000000000e+01,6.321590000000000265e-01,6.451000000000000137e-03,4.860000000000000000e+02,-6.261759999999999549e-01,-1.288000000000000082e-03,5.400000000000000000e+01,3.891229640000000245e+02,1.387740000000000085e-01,-4.700000000000000000e+01,-5.045238000000000334e+00,1.073449999999999960e-01,9.600000000000000000e+01,-7.611766199999999571e+01,-7.928920000000000412e-01,4.700000000000000000e+01,5.045238000000000334e+00,1.073449999999999960e-01,3.545234399999999653e+01,1.357873649999999941e+02,1.974057284100000106e+04,4.605233975000000100e+03,0.000000000000000000e+00,7.161496785999999702e+03,1.171377399999999938e+02,5.472464300000000037e+01,1.647999999999999942e-03,-2.041999999999999978e-03,5.156519000000000297e+00,6.286779999999999591e-01,1.219189999999999996e-01,-2.300000000000000000e+01,3.290000000000000000e+02,5.840000000000000000e+02,7.900000000000000000e+01,6.069109999999999783e-01,7.681999999999999593e-03,5.020000000000000000e+02,-5.961290000000000200e-01,-1.188000000000000037e-03,4.500000000000000000e+01,6.638133430000000317e+02,6.779000000000000303e-02,-4.300000000000000000e+01,2.648092999999999808e+00,-6.158399999999999985e-02,5.400000000000000000e+01,-2.989755819999999744e+02,-5.536584999999999646e+00,4.300000000000000000e+01,-2.648092999999999808e+00,-6.158399999999999985e-02,2.679171200000000042e+01,1.386149479999999983e+02,1.788796577999999863e+04,1.465259747000000061e+03,0.000000000000000000e+00,2.836272844999999961e+03,1.095106289999999944e+02,5.740314999999999657e+01,-4.330000000000000081e-04,-2.018999999999999961e-03,5.157026000000000110e+00,6.039369999999999461e-01,1.171090000000000048e-01,3.000000000000000000e+00,3.310000000000000000e+02,5.810000000000000000e+02,7.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01,1.380000000000000000e+02,1.020000000000000000e+02,3.600000000000000000e+01
9.500000000000000000e+01,5.494390000000000107e-01,5.784000000000000079e-03,5.080000000000000000e+02,-5.553609999999999935e-01,-1.093000000000000005e-03,6.300000000000000000e+01,-3.005409000000000219e+00,-2.096220399999999984e+01,5.200000000000000000e+01,5.305787999999999727e+00,1.020339999999999997e-01,7.000000000000000000e+01,-1.641275600000000168e+01,-2.344680000000000097e-01,5.800000000000000000e+01,7.655579999999999607e-01,1.319900000000000066e-02,2.792722699999999847e+01,1.413323860000000138e+02,-6.565501809999999523e+02,6.695830439999999726e+02,5.702310233000000153e+03,5.460451890000000503e+02,1.056365019999999930e+02,6.238964800000000110e+01,-3.566334999999999965e-06,-1.376000000000000053e-03,5.165181999999999718e+00,5.546210000000000306e-01,1.073770000000000002e-01,1.000000000000000000e+00,3.400000000000000000e+02,6.030000000000000000e+02,8.300000000000000000e+01,6.927280000000000104e-01,8.345999999999999253e-03,5.210000000000000000e+02,-6.852829999999999755e-01,-1.314999999999999980e-03,5.900000000000000000e+01,-1.164841400000000071e+01,-5.065066999999999986e+00,5.100000000000000000e+01,7.259134999999999671e+00,1.423359999999999903e-01,6.000000000000000000e+01,-4.497933700000000101e+01,-7.496559999999999890e-01,5.400000000000000000e+01,9.839710000000000401e-01,1.822199999999999862e-02,2.999375200000000063e+01,2.007821260000000052e+02,-1.323315131999999949e+03,2.167159517000000051e+03,7.933392748000000211e+03,6.828442169999999578e+02,1.430573200000000043e+02,8.882323200000000440e+01,-6.049999999999999606e-04,-1.307000000000000002e-03,5.153830000000000133e+00,6.865580000000000016e-01,1.332129999999999981e-01,7.000000000000000000e+00,3.420000000000000000e+02,6.040000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,1.360000000000000000e+02,1.020000000000000000e+02,3.400000000000000000e+01
9.500000000000000000e+01,5.494390000000000107e-01,5.784000000000000079e-03,5.080000000000000000e+02,-5.553609999999999935e-01,-1.093000000000000005e-03,6.300000000000000000e+01,-3.005409000000000219e+00,-2.096220399999999984e+01,5.200000000000000000e+01,5.305787999999999727e+00,1.020339999999999997e-01,7.000000000000000000e+01,-1.641275600000000168e+01,-2.344680000000000097e-01,5.800000000000000000e+01,7.655579999999999607e-01,1.319900000000000066e-02,2.792722699999999847e+01,1.413323860000000138e+02,-6.565501809999999523e+02,6.695830439999999726e+02,5.702310233000000153e+03,5.460451890000000503e+02,1.056365019999999930e+02,6.238964800000000110e+01,-3.566334999999999965e-06,-1.376000000000000053e-03,5.165181999999999718e+00,5.546210000000000306e-01,1.073770000000000002e-01,1.000000000000000000e+00,3.400000000000000000e+02,6.030000000000000000e+02,8.300000000000000000e+01,6.927280000000000104e-01,8.345999999999999253e-03,5.210000000000000000e+02,-6.852829999999999755e-01,-1.314999999999999980e-03,5.900000000000000000e+01,-1.164696900000000035e+01,-5.065695999999999977e+00,5.100000000000000000e+01,7.259165000000000312e+00,1.423369999999999913e-01,6.000000000000000000e+01,-4.497597700000000032e+01,-7.496000000000000441e-01,5.400000000000000000e+01,9.839560000000000528e-01,1.822100000000000108e-02,2.999375200000000063e+01,2.007821260000000052e+02,-1.323029882999999927e+03,2.167156148000000030e+03,7.933316176000000269e+03,6.827985919999999851e+02,1.430573200000000043e+02,8.882323200000000440e+01,-6.049999999999999606e-04,-1.307000000000000002e-03,5.153762999999999650e+00,6.864909999999999624e-01,1.332019999999999871e-01,7.000000000000000000e+00,3.420000000000000000e+02,6.040000000000000000e+02,7.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.300000000000000000e+02,1.030000000000000000e+02,2.700000000000000000e+01
9.500000000000000000e+01,5.494390000000000107e-01,5.784000000000000079e-03,5.080000000000000000e+02,-5.553609999999999935e-01,-1.093000000000000005e-03,6.300000000000000000e+01,-3.005409000000000219e+00,-2.096220399999999984e+01,5.200000000000000000e+01,5.305787999999999727e+00,1.020339999999999997e-01,7.000000000000000000e+01,-1.641275600000000168e+01,-2.344680000000000097e-01,5.800000000000000000e+01,7.655579999999999607e-01,1.319900000000000066e-02,2.792722699999999847e+01,1.413323860000000138e+02,-6.565501809999999523e+02,6.695830439999999726e+02,5.702310233000000153e+03,5.460451890000000503e+02,1.056365019999999930e+02,6.238964800000000110e+01,-3.566334999999999965e-06,-1.376000000000000053e-03,5.165181999999999718e+00,5.546210000000000306e-01,1.073770000000000002e-01,1.000000000000000000e+00,3.400000000000000000e+02,6.030000000000000000e+02,8.300000000000000000e+01,6.927280000000000104e-01,8.345999999999999253e-03,5.210000000000000000e+02,-6.852829999999999755e-01,-1.314999999999999980e-03,5.900000000000000000e+01,-1.164696900000000035e+01,-5.065695999999999977e+00,5.100000000000000000e+01,7.259165000000000312e+00,1.423369999999999913e-01,6.000000000000000000e+01,-4.497597700000000032e+01,-7.496000000000000441e-01,5.400000000000000000e+01,9.839560000000000528e-01,1.822100000000000108e-02,2.999375200000000063e+01,2.007821260000000052e+02,-1.323029882999999927e+03,2.167156148000000030e+03,7.933316176000000269e+03,6.827985919999999851e+02,1.430573200000000043e+02,8.882323200000000440e+01,-6.049999999999999606e-04,-1.307000000000000002e-03,5.153762999999999650e+00,6.864909999999999624e-01,1.332019999999999871e-01,7.000000000000000000e+00,3.420000000000000000e+02,6.040000000000000000e+02,7.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+01,1.400000000000000000e+02,1.070000000000000000e+02,3.300000000000000000e+01
8.800000000000000000e+01,4.797930000000000250e-01,5.452000000000000249e-03,5.050000000000000000e+02,-4.900729999999999809e-01,-9.700000000000000505e-04,6.400000000000000000e+01,-9.135497000000000867e+00,-7.005639000000000394e+00,5.300000000000000000e+01,4.809942999999999635e+00,9.075400000000000134e-02,6.600000000000000000e+01,-9.380632000000000303e+00,-1.421310000000000073e-01,5.800000000000000000e+01,1.937570000000000126e-01,3.340999999999999786e-03,2.161261500000000169e+01,1.116233589999999936e+02,-4.714578030000000126e+02,7.615192899999999554e+02,5.176292707999999948e+03,-9.224631000000000469e+00,1.263876649999999984e+02,1.854753000000000096e+00,-2.380000000000000117e-04,-1.044000000000000006e-03,5.170279999999999987e+00,4.900729999999999809e-01,9.478699999999999626e-02,8.000000000000000000e+00,6.500000000000000000e+01,5.930000000000000000e+02,8.200000000000000000e+01,7.455140000000000100e-01,9.091999999999999388e-03,5.170000000000000000e+02,-7.473999999999999533e-01,-1.446000000000000020e-03,6.100000000000000000e+01,-1.222968299999999964e+01,-4.987864000000000075e+00,-5.600000000000000000e+01,-4.587999999999999856e-01,8.193000000000000629e-03,6.200000000000000000e+01,-2.407356899999999911e+01,-3.882829999999999893e-01,5.600000000000000000e+01,4.587999999999999856e-01,8.193000000000000629e-03,3.132181299999999879e+01,1.879095299999999895e+02,-8.230122939999999971e+02,1.474690233999999919e+03,0.000000000000000000e+00,1.407076810000000080e+02,1.402227010000000007e+02,7.831172300000000064e+01,-1.074000000000000085e-03,-2.050999999999999872e-03,5.161885999999999974e+00,7.473999999999999533e-01,1.447920000000000040e-01,1.000000000000000000e+01,3.410000000000000000e+02,5.990000000000000000e+02,8.000000000000000000e+00,9.000000000000000000e+00,2.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,1.410000000000000000e+02,1.050000000000000000e+02,3.600000000000000000e+01
9.500000000000000000e+01,5.497760000000000424e-01,5.786999999999999610e-03,5.080000000000000000e+02,-5.535569999999999657e-01,-1.090000000000000040e-03,6.300000000000000000e+01,-3.005409000000000219e+00,-2.096220399999999984e+01,5.200000000000000000e+01,5.305787999999999727e+00,1.020339999999999997e-01,7.000000000000000000e+01,-1.641275600000000168e+01,-2.344680000000000097e-01,5.800000000000000000e+01,7.655579999999999607e-01,1.319900000000000066e-02,2.794342200000000176e+01,1.408732329999999990e+02,-6.565501809999999523e+02,6.695830439999999726e+02,5.702310233000000153e+03,5.460451890000000503e+02,1.057607320000000044e+02,6.218497800000000097e+01,-1.488254000000000060e-08,-1.373000000000000088e-03,5.162990999999999886e+00,5.527670000000000083e-01,1.070630000000000054e-01,1.000000000000000000e+00,3.400000000000000000e+02,6.030000000000000000e+02,8.300000000000000000e+01,6.923540000000000250e-01,8.342000000000000456e-03,5.200000000000000000e+02,-6.873169999999999558e-01,-1.322000000000000041e-03,5.900000000000000000e+01,-1.164841400000000071e+01,-5.065066999999999986e+00,5.100000000000000000e+01,7.259134999999999671e+00,1.423359999999999903e-01,6.000000000000000000e+01,-4.497933700000000101e+01,-7.496559999999999890e-01,5.400000000000000000e+01,9.839710000000000401e-01,1.822199999999999862e-02,2.997804899999999861e+01,2.012316449999999861e+02,-1.323315131999999949e+03,2.167159517000000051e+03,7.933392748000000211e+03,6.828442169999999578e+02,1.429009419999999864e+02,8.897920399999999574e+01,-6.089999999999999494e-04,-1.312000000000000015e-03,5.156635999999999775e+00,6.889899999999999913e-01,1.336120000000000085e-01,7.000000000000000000e+00,3.410000000000000000e+02,6.030000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,1.380000000000000000e+02,1.040000000000000000e+02,3.400000000000000000e+01
1.030000000000000000e+02,4.913790000000000102e-01,4.771000000000000067e-03,4.860000000000000000e+02,-4.923100000000000254e-01,-1.013000000000000012e-03,6.400000000000000000e+01,-6.431669000000000302e+00,-9.950760000000000716e+00,5.200000000000000000e+01,4.514018000000000086e+00,8.680799999999999628e-02,7.000000000000000000e+01,-3.466562999999999839e+00,-4.952199999999999658e-02,5.800000000000000000e+01,9.854739999999999611e-01,1.699099999999999916e-02,2.885089299999999923e+01,1.227287309999999962e+02,-2.692225789999999961e+02,4.349916349999999738e+02,4.845401471000000129e+03,8.031267249999999649e+02,9.609719499999999925e+01,5.513679400000000186e+01,1.879999999999999890e-04,-1.270999999999999994e-03,5.160929999999999573e+00,4.923100000000000254e-01,9.539200000000000457e-02,-8.000000000000000000e+00,3.300000000000000000e+02,5.890000000000000000e+02,8.500000000000000000e+01,6.656750000000000167e-01,7.830999999999999420e-03,5.090000000000000000e+02,-6.690559999999999841e-01,-1.314000000000000064e-03,6.100000000000000000e+01,-5.193336999999999648e+00,-1.174582099999999940e+01,5.200000000000000000e+01,6.642318999999999640e+00,1.277369999999999894e-01,6.500000000000000000e+01,-2.895062000000000069e+01,-4.453940000000000121e-01,5.600000000000000000e+01,7.729679999999999884e-01,1.380299999999999930e-02,2.962362500000000054e+01,1.551499750000000120e+02,-8.260149259999999458e+02,1.396037941000000046e+03,7.243901764000000185e+03,5.082864240000000109e+02,1.206790550000000053e+02,6.315342299999999653e+01,-6.089999999999999494e-04,-2.057999999999999934e-03,5.163155999999999857e+00,6.688309999999999533e-01,1.295389999999999875e-01,7.000000000000000000e+00,3.370000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01,1.350000000000000000e+02,1.010000000000000000e+02,3.400000000000000000e+01
1.030000000000000000e+02,4.913790000000000102e-01,4.771000000000000067e-03,4.860000000000000000e+02,-4.923100000000000254e-01,-1.013000000000000012e-03,6.400000000000000000e+01,-6.431669000000000302e+00,-9.950760000000000716e+00,5.200000000000000000e+01,4.514018000000000086e+00,8.680799999999999628e-02,7.000000000000000000e+01,-3.466562999999999839e+00,-4.952199999999999658e-02,5.800000000000000000e+01,9.854739999999999611e-01,1.699099999999999916e-02,2.885089299999999923e+01,1.227287309999999962e+02,-2.692225789999999961e+02,4.349916349999999738e+02,4.845401471000000129e+03,8.031267249999999649e+02,9.609719499999999925e+01,5.513679400000000186e+01,1.879999999999999890e-04,-1.270999999999999994e-03,5.160929999999999573e+00,4.923100000000000254e-01,9.539200000000000457e-02,-8.000000000000000000e+00,3.300000000000000000e+02,5.890000000000000000e+02,8.500000000000000000e+01,6.656750000000000167e-01,7.830999999999999420e-03,5.090000000000000000e+02,-6.690559999999999841e-01,-1.314000000000000064e-03,6.100000000000000000e+01,-5.193336999999999648e+00,-1.174582099999999940e+01,5.200000000000000000e+01,6.642318999999999640e+00,1.277369999999999894e-01,6.500000000000000000e+01,-2.895062000000000069e+01,-4.453940000000000121e-01,5.600000000000000000e+01,7.729679999999999884e-01,1.380299999999999930e-02,2.962362500000000054e+01,1.551499750000000120e+02,-8.260149259999999458e+02,1.396037941000000046e+03,7.243901764000000185e+03,5.082864240000000109e+02,1.206790550000000053e+02,6.315342299999999653e+01,-6.089999999999999494e-04,-2.057999999999999934e-03,5.163230999999999682e+00,6.689060000000000006e-01,1.295520000000000005e-01,7.000000000000000000e+00,3.370000000000000000e+02,5.940000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,1.330000000000000000e+02,1.010000000000000000e+02,3.200000000000000000e+01
